iyear,imonth,iday,extended,governorate,city,longitude,latitude,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1_txt,gname,individual,weaptype,weaptype_txt,nkills
1992,10,25,0,Port Said,Port Said,32.301729,31.265259,0,0,1,Assassination,18,Tourists,97,Tourist,3 Russian Tourists,Russia,Muslim Militants,0,9,Melee,0
1992,10,25,0,Unknown,Unknown,,,1,0,1,Assassination,18,Tourists,96,Tour Bus/Van,3 British tourists in vehicle,Great Britain,Muslim Militants,0,13,Unknown,1
1992,11,1,0,Minya,Deir Mawas,30.849444,27.641389,1,0,2,Armed Assault,14,Private Citizens & Property,69,Religion Identified,bus carrying 55 coptic christians,Egypt,Muslim Militants,0,5,Firearms,0
1992,11,8,0,Cairo,Cairo,31.334314,30.084629,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,unit,Egypt,Muslim Militants,0,5,Firearms,1
1992,11,9,0,Asyut,Asyut,31.179426,27.181122,1,0,9,Unknown,3,Police,25,Police Security Forces/Officers,Unit,Egypt,Muslim Militants,0,13,Unknown,0
1992,11,9,0,Asyut,Asyut,31.179426,27.181122,1,0,2,Armed Assault,1,Business,7,Retail/Grocery/Bakery,christian-owned pharmacy,Egypt,Al-Gama'at al-Islamiyya (IG),0,9,Melee,0
1992,11,9,0,Asyut,Dayrut,30.811893,27.557791,1,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Police Compound,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1992,11,9,0,Asyut,Asyut,31.179426,27.181122,1,0,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,Video Store,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1992,11,9,0,Asyut,Asyut,31.179426,27.181122,1,0,3,Bombing/Explosion,1,Business,7,Retail/Grocery/Bakery,Clothing Store,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1992,11,9,0,Asyut,Dayrut,30.811893,27.557791,1,0,3,Bombing/Explosion,14,Private Citizens & Property,82,Labor Union Related,Dayut Sports Club,Egypt,Unknown,0,6,Explosives,0
1992,11,12,0,Qena,Qena,32.727222,26.17,1,0,2,Armed Assault,18,Tourists,96,Tour Bus/Van,tourist bus covoy,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1992,11,21,0,Cairo,Cairo,31.334314,30.084629,0,0,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Overpass,Egypt,Muslim Militants,0,6,Explosives,0
1992,11,21,0,Asyut,Dayrut,30.811893,27.557791,0,0,3,Bombing/Explosion,3,Police,22,"Police Building (headquarters, station, school)",Station,Egypt,Muslim Militants,0,6,Explosives,0
1992,11,25,0,Alexandria,Alexandria,29.919167,31.198056,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,unit,Egypt,Egyptian Islamic Jihad (Al-Jihad),0,5,Firearms,0
1992,12,9,0,Cairo,Cairo,31.334314,30.084629,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Vehicle,Egypt,Unknown,0,8,Incendiary,1
1992,12,29,0,Asyut,Asyut,31.179426,27.181122,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Unit,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,1,10,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Lt. Col. Mustafa Khaliland and Constable Ahmed Abdel-al,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,2
1994,1,13,0,Asyut,Al-Qusiya,30.817812,27.440416,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Traffic Check Point,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,3
1994,1,19,0,Cairo,Cairo,31.334314,30.084629,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Checkpoint,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,1,20,0,Minya,Mahras,30.79689,27.82725,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Unit,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,1,20,0,Asyut,Abu Tig,31.319283,27.045349,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Major Mohammed Abel-Hamid Hassan and *,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,3
1994,1,27,0,Asyut,Asyut,31.179426,27.181122,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Brigadier Kamal Zaki Matta,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,2
1994,1,30,0,Minya,Mallawi,30.843773,27.732365,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Mohammed Darwish Osman,Egypt,Unknown,0,5,Firearms,0
1994,2,2,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Mohammed Abdullah Mohammed,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,2,4,0,Qalyubia,Shibin Al-Qanatir,31.321111,30.312778,1,0,1,Assassination,2,Government (General),18,"Government Personnel (excluding police, military)",Witness Sayyed Ahmed Yahya *,Egypt,Egyptian Islamic Jihad (Al-Jihad),0,5,Firearms,4
1994,2,6,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Brigadier Omar Hassan Mustafa,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,2,7,0,New Valley,Mir,30.746817,27.44169,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Police Guard Youssef Sayyid Hussein,Egypt,Unknown,0,5,Firearms,0
1994,2,7,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Branch,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,2,9,0,Aswan,Edfu,32.876366,24.976313,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Mahmoud Ahmed,Egypt,Unknown,0,5,Firearms,1
1994,2,14,0,Asyut,Asyut,31.179426,27.181122,0,0,1,Assassination,1,Business,4,Multinational Corporation,8 Romanian Engineers *,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,2,15,0,Asyut,Badari,31.413811,26.992556,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Lieutenant Zaki Baghat,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,2,15,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Foreign Exchange Branch,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,2,16,0,Asyut,Bani Qorra,30.883333,27.383333,1,0,2,Armed Assault,11,Maritime,58,Commercial Maritime,Nile Cruise Vessel,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,2,19,0,Asyut,Baqour,31.283333,27.1,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,Cario to Lux or Sleeper Train,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,2,20,0,Asyut,Al-Badari,31.413811,26.992556,1,0,1,Assassination,3,Police,24,Police Checkpoint,Egypt,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,2,21,0,Asyut,Dayrut,30.811893,27.557791,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Constable Atef Hassan Muhanna,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,2,22,0,Damietta,Sharabas,31.676389,31.28,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Guarding Church,Egypt,Unknown,0,9,Melee,0
1994,2,23,0,Asyut,Abu Tig,31.302688,27.032401,1,0,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Cairo to Aswan train,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,2,23,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Misr America International Bank,United States,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,2,27,0,Aswan,Edfu,32.876366,24.976313,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",station,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,10
1994,2,28,0,Aswan,Edfu,32.876366,24.976313,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman at guard post,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,5
1994,3,1,0,Asyut,Abu Tig,31.319283,27.045349,1,0,2,Armed Assault,1,Business,3,Bank/Commerce,Branch,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,3,1,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,Building housing bank offices,Egypt,Unknown,0,6,Explosives,0
1994,3,1,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,11,Entertainment/Cultural/Stadium/Casino,travel agency,Egypt,Unknown,0,6,Explosives,0
1994,3,1,0,Asyut,Al-Qusiya,30.817812,27.440416,0,0,2,Armed Assault,1,Business,7,Retail/Grocery/Bakery,shopkeeper Ahmed Nadi Juneidi*,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,3,3,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,"Branch, al-Muhandisin aka",Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,3,3,0,Asyut,Al-Badari,31.413811,26.992556,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,plainclothes policeman Mohammed Atef Suleiman,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,3,4,0,Asyut,Abu Tig,31.319283,27.045349,1,0,2,Armed Assault,18,Tourists,96,Tour Bus/Van,Nile River Cruiser *,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,3,7,0,Asyut,Dayrut,30.811893,27.557791,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,"Luxury train, Luxor to Cairo",Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,3,7,0,Asyut,Dayrut,30.811893,27.557791,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,"""Businessmen"" Express, Cairo to Luxor",Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,3,7,0,Asyut,Durunkah,31.175278,27.138611,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,chief village watchman,Egypt,Muslim Militants,0,5,Firearms,1
1994,3,8,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,plainclothes officer Ashraf Taha Saleh,Egypt,Muslim Militants,0,5,Firearms,1
1994,3,11,0,Asyut,Al-Qusiya,30.817812,27.440416,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,Aswan to Cairo train,Egypt,Unknown,0,5,Firearms,0
1994,3,11,0,Asyut,Al-Qusiya,30.817812,27.440416,1,0,2,Armed Assault,15,Religious Figures/Institutions,86,Place of Worship,Coptic Monestary of Moharrak,Egypt,Muslim Militants,0,5,Firearms,8
1994,3,12,0,Asyut,Badari,31.413811,26.992556,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,policeman Mohamad Ismail Attiyah,Egypt,Muslim Militants,0,5,Firearms,1
1994,3,12,0,Minya,Abu Qurqas,30.838026,27.929867,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Gamal Gad Ali Umran,Egypt,Muslim Militants,0,5,Firearms,1
1994,3,13,0,Asyut,Badari,31.413811,26.992556,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Sergeant Thabet Ahmed Abdelghani,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,3,15,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Mohammed Fathi,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,3,19,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,1,Business,3,Bank/Commerce,"Branch, Muhandiseen suburb",Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,3,20,0,Asyut,Asyut,31.179426,27.181122,0,0,2,Armed Assault,3,Police,24,Police Checkpoint,traffic post,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,3,20,0,Asyut,Sidfa,31.379042,26.964558,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),vehicle,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,5
1994,3,26,0,Cairo,Cairo,31.334314,30.084629,0,0,1,Assassination,3,Police,26,Prison/Jail,prison officers at Abu Za'bal Prison,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,0
1994,3,27,0,Asyut,Al-Ghanaim,31.328282,26.87567,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),vehicle,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,4
1994,3,27,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Police Informer,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,4,9,0,Cairo,Cairo,31.334314,30.084629,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Maj. General Raouf Khairat *,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,1
1994,4,10,0,Asyut,Al-Qusiya,30.817812,27.440416,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,plainclothes policeman,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,4,13,0,Asyut,Asyut,31.179426,27.181122,1,0,2,Armed Assault,18,Tourists,96,Tour Bus/Van,Nile Cruiser Tourist Vessel,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,4,16,0,Asyut,Abu Tig,31.319283,27.045349,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,Sleeper train Aswan to Cairo,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,4,20,0,Asyut,Asyut,31.179426,27.181122,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Brigadier Shareen Ali Fahmi,Egypt,Unknown,0,5,Firearms,3
1994,4,21,0,Cairo,Cairo,31.334314,30.084629,1,0,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,North Cairo apartment flat,Egypt,Unknown,0,6,Explosives,0
1994,4,21,0,Minya,Minya,30.756499,28.097438,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,officer,Egypt,Al-Gama'at al-Islamiyya (IG),0,9,Melee,1
1994,4,27,0,Asyut,Badari,31.413811,26.992556,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Police vehicle,South Africa,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,4,30,0,Sohag,Tahta,31.493889,26.768056,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,unit,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,7
1994,5,4,0,Unknown,Unknown,31.69567,26.559074,0,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,two policemen,Egypt,Unknown,0,5,Firearms,0
1994,5,8,0,Alexandria,Alexandria,29.919167,31.198056,1,0,8,Unarmed Assault,3,Police,25,Police Security Forces/Officers,unit,Egypt,Unknown,0,9,Melee,0
1994,5,9,0,Asyut,Sidfa,31.379042,26.964558,1,0,2,Armed Assault,3,Police,22,"Police Building (headquarters, station, school)",station,Egypt,Unknown,0,5,Firearms,0
1994,5,9,0,Alexandria,Alexandria,29.919167,31.198056,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),two police vehicles,Egypt,Unknown,0,8,Incendiary,0
1994,5,13,0,Unknown,Southern Egypt,,,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,two policemen,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,2
1994,5,13,0,Unknown,Southern Egypt,,,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policemen,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,5,15,0,Asyut,Sidfa,31.379042,26.964558,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Mohammed Ahmed Guweid *,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,5,21,0,Asyut,Manfalut,30.967388,27.31284,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,"train, Assiut to Cairo",Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,5,21,0,Asyut,Badari,31.413811,26.992556,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,unit,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,6,1,0,Minya,Abu Mawas,30.849444,27.641389,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policemen,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,6,3,0,Asyut,Al-Badari,31.413811,26.992556,1,0,9,Unknown,3,Police,25,Police Security Forces/Officers,unit *,Egypt,Muslim Militants,0,13,Unknown,0
1994,6,15,0,Beni Suef,Beni Suef,31.098497,29.074371,1,0,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),vehicle,Egypt,Al-Gama'at al-Islamiyya (IG),0,6,Explosives,1
1994,6,16,0,Asyut,Al-Qusur,30.893056,27.390278,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,three policemen at railway station,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,7,5,0,Asyut,Al-Badari,31.413811,26.992556,0,0,1,Assassination,8,Educational Institution,49,School/University/Educational Building,university students,Egypt,Muslim Fundamentalists,0,5,Firearms,0
1994,7,10,0,Asyut,Manfalut,30.967388,27.31284,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Major Adil Antar Abd-al-Hafiz,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,7,11,0,Asyut,Asyut,31.179426,27.181122,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Three officers searching apartment for Islamic militants,Egypt,Muslim Fundamentalists,0,5,Firearms,0
1994,7,16,0,Minya,Minya,30.756499,28.097438,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,7,29,0,Minya,Unknown,29.973419,28.257557,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Patrol,Egypt,Muslim Fundamentalists,0,5,Firearms,0
1994,8,3,0,Asyut,Al-Badari,31.413811,26.992556,1,0,1,Assassination,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,suspected police informer,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,8,9,0,Sohag,Sohag,31.7,26.55,0,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Police patrolmen,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,0
1994,8,14,0,Asyut,Shamiya,31.359662,27.063135,0,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Police parol,Egypt,Islamist extremists,0,5,Firearms,1
1994,8,26,0,Qena,Nag Hammadi,32.238611,26.051389,1,0,2,Armed Assault,18,Tourists,96,Tour Bus/Van,tour bus,Spain,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,8,27,0,Asyut,Tima,31.433333,26.916667,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Police patrol,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,6
1994,9,1,0,Qena,Qift,32.819036,25.995093,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Police patrol outside church,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,2
1994,9,12,0,Minya,Mallawi,30.843773,27.732365,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Police patrol,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,4
1994,9,14,0,Asyut,Masarah,30.838889,27.491111,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Police roadblock,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,9,15,0,Asyut,Tima,31.433333,26.916667,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Police detail,Egypt,Islamist extremists,0,5,Firearms,1
1994,9,17,0,Luxor,Qus,32.717499,25.71468,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),Police vehicle,International,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,5
1994,9,19,0,Asyut,Al-Qusiya,30.817812,27.440416,1,0,2,Armed Assault,3,Police,24,Police Checkpoint,Police traffic checkpoint,Egypt,Unknown,0,5,Firearms,3
1994,9,19,0,Minya,Mallawi,30.843773,27.732365,1,0,2,Armed Assault,2,Government (General),21,Government Building/Facility/Office,,Egypt,Unknown,0,5,Firearms,0
1994,9,22,0,Qena,Waqf,32.424444,26.088611,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Police detail,Egypt,Unknown,0,5,Firearms,1
1994,9,24,0,Minya,Rayramon,30.865278,27.751389,1,0,1,Assassination,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,suspected police informer,Egypt,Islamist extremists,0,5,Firearms,1
1994,9,25,0,Minya,Al-Shamasi,30.845782,27.729927,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,village guard,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,9,27,0,Red Sea,Hurghada,33.803768,27.205332,1,0,2,Armed Assault,14,Private Citizens & Property,74,Marketplace/Plaza/Square,marketplace,Germany,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,3
1994,9,27,0,Minya,Mallawi,30.843773,27.732365,1,0,2,Armed Assault,19,Transportation,100,Train/Train Tracks/Trolley,Cairo-Aswan train #988,Egypt,Unknown,0,5,Firearms,0
1994,10,2,0,Al Sharqia,Izbat Sayk Basha,31.735833,30.758611,1,0,2,Armed Assault,3,Police,23,Police Patrol (including vehicles and convoys),"vehicle carrying B/G Kamal Mahron, inspector at the Public Security Dept.",Egypt,Islamist extremists,0,5,Firearms,0
1994,10,4,0,Minya,Mallawi,30.843773,27.732365,1,0,9,Unknown,3,Police,23,Police Patrol (including vehicles and convoys),unmarked police vehicle,Egypt,Islamist extremists,0,13,Unknown,1
1994,10,6,0,Qena,Qift,32.819036,25.995093,1,0,1,Assassination,3,Police,25,Police Security Forces/Officers,Policeman Abdalah Ham Dallah,Egypt,Al-Gama'at al-Islamiyya (IG),0,5,Firearms,1
1994,10,13,0,Sohag,Idfa,31.638356,26.571904,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,village sentries,Egypt,Unknown,0,5,Firearms,0
1994,10,13,0,Minya,Mallawi,30.843773,27.732365,1,0,2,Armed Assault,3,Police,25,Police Security Forces/Officers,police guards,Egypt,Unknown,0,5,Firearms,1
